Station_Code,isSWMP,DateTimeStamp,Historical,ProvisionalPlus,F_Record,Temp,F_Temp,SpCond,F_SpCond,Sal,F_Sal,DO_pct,F_DO_pct,DO_mgl,F_DO_mgl,Depth,F_Depth,cDepth,F_cDepth,pH,F_pH,Turb,F_Turb,ChlFluor,F_ChlFluor,Unnamed: 26,Unnamed: 24
noczbwq,P,10/14/2015 14:30,1.0,1.0,{CSM},23.7,<0> (CWE),12.04,<0> (CWE),6.9,<0> (CWE),75.3,<0> (CWE),6.1,<0> (CWE),0.23,<0> (CWE),0.26,<3> ,7.4,<0> (CWE),888.0,<0> (CWE),,,,
noczbwq,P,10/14/2015 14:45,1.0,1.0,{CSM},23.8,<0> (CWE),12.05,<0> (CWE),6.9,<0> (CWE),75.8,<0> (CWE),6.2,<0> (CWE),0.2,<0> (CWE),0.23,<3> ,7.4,<0> (CWE),544.0,<0> (CWE),,,,
noczbwq,P,10/14/2015 15:00,1.0,1.0,{CSM},23.9,<0> (CWE),12.11,<0> (CWE),6.9,<0> (CWE),71.8,<0> (CWE),5.8,<0> (CWE),0.17,<0> (CWE),0.2,<3> ,7.4,<0> (CWE),417.0,<0> (CWE),,,,
noczbwq,P,10/14/2015 15:15,1.0,1.0,{CSM},24.0,<0> (CWE),12.3,<0> (CWE),7.0,<0> (CWE),68.3,<0> (CWE),5.5,<0> (CWE),0.15,<0> (CWE),0.18,<3> ,7.3,<0> (CWE),440.0,<0> (CWE),,,,
noczbwq,P,10/14/2015 15:30,1.0,1.0,{CSM},24.1,<0> (CWE),12.34,<0> (CWE),7.1,<0> (CWE),66.8,<0> (CWE),5.4,<0> (CWE),0.12,<0> (CWE),0.15,<3> ,7.3,<0> (CWE),335.0,<0> (CWE),,,,
noczbwq,P,10/14/2015 15:45,1.0,1.0,{CSM},24.1,<0> (CWE),12.39,<0> (CWE),7.1,<0> (CWE),68.1,<0> (CWE),5.5,<0> (CWE),0.09,<0> (CWE),0.13,<3> ,7.3,<0> (CWE),62.0,<0> (CWE),,,,
noczbwq,P,10/15/2015 14:00,1.0,1.0,,20.8,<0> ,13.26,<0> ,7.7,<0> ,70.1,<0> ,6.0,<0> ,0.46,<0> ,0.42,<3> ,7.5,<0> ,23.0,<0> ,,,,
noczbwq,P,10/15/2015 14:15,1.0,1.0,,20.6,<0> ,13.34,<0> ,7.7,<0> ,69.0,<0> ,5.9,<0> ,0.42,<0> ,0.38,<3> ,7.5,<0> ,23.0,<0> ,,,,
noczbwq,P,10/15/2015 14:30,1.0,1.0,,21.0,<0> ,13.36,<0> ,7.7,<0> ,69.9,<0> ,6.0,<0> ,0.38,<0> ,0.34,<3> ,7.5,<0> ,24.0,<0> ,,,,
noczbwq,P,10/15/2015 14:45,1.0,1.0,,21.1,<0> ,13.42,<0> ,7.8,<0> ,70.8,<0> ,6.0,<0> ,0.34,<0> ,0.3,<3> ,7.5,<0> ,23.0,<0> ,,,,
noczbwq,P,10/15/2015 15:00,1.0,1.0,,21.3,<0> ,13.47,<0> ,7.8,<0> ,69.7,<0> ,5.9,<0> ,0.3,<0> ,0.26,<3> ,7.5,<0> ,22.0,<0> ,,,,
noczbwq,P,10/15/2015 15:15,1.0,1.0,,21.4,<0> ,13.49,<0> ,7.8,<0> ,70.3,<0> ,6.0,<0> ,0.27,<0> ,0.23,<3> ,7.5,<0> ,22.0,<0> ,,,,
noczbwq,P,10/15/2015 15:30,1.0,1.0,,21.4,<0> ,13.52,<0> ,7.8,<0> ,69.3,<0> ,5.9,<0> ,0.24,<0> ,0.2,<3> ,7.5,<0> ,29.0,<0> ,,,,
noczbwq,P,10/15/2015 15:45,1.0,1.0,,21.4,<0> ,13.55,<0> ,7.8,<0> ,70.7,<0> ,6.0,<0> ,0.21,<0> ,0.17,<3> ,7.5,<0> ,25.0,<0> ,,,,
noczbwq,P,10/16/2015 14:00,1.0,1.0,,21.8,<0> ,13.22,<0> ,7.6,<0> ,70.6,<0> ,5.9,<0> ,0.58,<0> ,0.55,<3> ,7.3,<0> ,756.0,<0> ,,,,
noczbwq,P,10/16/2015 14:15,1.0,1.0,,22.1,<0> ,13.21,<0> ,7.6,<0> ,67.1,<0> ,5.6,<0> ,0.53,<0> ,0.5,<3> ,7.3,<0> ,925.0,<0> ,,,,
noczbwq,P,10/16/2015 14:30,1.0,1.0,,22.2,<0> ,13.19,<0> ,7.6,<0> ,61.6,<0> ,5.1,<0> ,0.48,<0> ,0.45,<3> ,7.3,<0> ,911.0,<0> ,,,,
noczbwq,P,10/16/2015 14:45,1.0,1.0,,22.4,<0> ,13.17,<0> ,7.6,<0> ,59.7,<0> ,5.0,<0> ,0.44,<0> ,0.41,<3> ,7.3,<0> ,980.0,<0> ,,,,
noczbwq,P,10/16/2015 15:00,1.0,1.0,,22.5,<0> ,13.2,<0> ,7.6,<0> ,62.5,<0> ,5.2,<0> ,0.4,<0> ,0.37,<3> ,7.3,<0> ,1036.0,<-3> [STS],,,,
noczbwq,P,10/16/2015 15:15,1.0,1.0,,22.5,<0> ,13.22,<0> ,7.6,<0> ,63.6,<0> ,5.3,<0> ,0.36,<0> ,0.33,<3> ,7.3,<0> ,1028.0,<-3> [STS],,,,
noczbwq,P,10/16/2015 15:30,1.0,1.0,,22.5,<0> ,13.27,<0> ,7.7,<0> ,63.8,<0> ,5.3,<0> ,0.33,<0> ,0.3,<3> ,7.3,<0> ,943.0,<0> ,,,,
noczbwq,P,10/16/2015 15:45,1.0,1.0,,22.5,<0> ,13.32,<0> ,7.7,<0> ,67.1,<0> ,5.6,<0> ,0.29,<0> ,0.26,<3> ,7.4,<0> ,964.0,<0> ,,,,
noczbwq,P,10/17/2015 14:00,1.0,1.0,,20.7,<0> ,18.34,<0> ,10.9,<0> ,76.7,<0> ,6.5,<0> ,0.72,<0> ,0.66,<3> ,7.4,<0> ,25.0,<0> ,,,,
noczbwq,P,10/17/2015 14:15,1.0,1.0,,20.7,<0> ,18.4,<0> ,10.9,<0> ,77.0,<0> ,6.5,<0> ,0.67,<0> ,0.61,<3> ,7.5,<0> ,31.0,<0> ,,,,
noczbwq,P,10/17/2015 14:30,1.0,1.0,,21.1,<0> ,18.5,<0> ,11.0,<0> ,76.3,<0> ,6.4,<0> ,0.62,<0> ,0.56,<3> ,7.4,<0> ,25.0,<0> ,,,,
noczbwq,P,10/17/2015 14:45,1.0,1.0,,21.3,<0> ,18.41,<0> ,10.9,<0> ,78.1,<0> ,6.5,<0> ,0.57,<0> ,0.51,<3> ,7.5,<0> ,26.0,<0> ,,,,
noczbwq,P,10/17/2015 15:00,1.0,1.0,,21.5,<0> ,18.5,<0> ,11.0,<0> ,78.5,<0> ,6.5,<0> ,0.52,<0> ,0.46,<3> ,7.5,<0> ,26.0,<0> ,,,,
noczbwq,P,10/17/2015 15:15,1.0,1.0,,21.5,<0> ,18.56,<0> ,11.0,<0> ,78.3,<0> ,6.5,<0> ,0.47,<0> ,0.41,<3> ,7.5,<0> ,26.0,<0> ,,,,
noczbwq,P,10/17/2015 15:30,1.0,1.0,,21.4,<0> ,18.58,<0> ,11.0,<0> ,77.8,<0> ,6.5,<0> ,0.43,<0> ,0.37,<3> ,7.4,<0> ,28.0,<0> ,,,,
noczbwq,P,10/17/2015 15:45,1.0,1.0,,21.4,<0> ,18.61,<0> ,11.1,<0> ,77.3,<0> ,6.4,<0> ,0.39,<0> ,0.33,<3> ,7.4,<0> ,27.0,<0> ,,,,
noczbwq,P,10/18/2015 14:00,1.0,1.0,,15.5,<0> ,18.01,<0> ,10.7,<0> ,94.8,<0> ,8.9,<0> ,0.94,<0> ,0.81,<3> ,7.7,<0> ,50.0,<0> ,,,,
noczbwq,P,10/18/2015 14:15,1.0,1.0,,15.5,<0> ,18.06,<0> ,10.7,<0> ,94.0,<0> ,8.8,<0> ,0.89,<0> ,0.76,<3> ,7.7,<0> ,51.0,<0> ,,,,
noczbwq,P,10/18/2015 14:30,1.0,1.0,,15.6,<0> ,18.14,<0> ,10.8,<0> ,94.8,<0> ,8.8,<0> ,0.84,<0> ,0.71,<3> ,7.7,<0> ,52.0,<0> ,,,,
noczbwq,P,10/18/2015 14:45,1.0,1.0,,15.8,<0> ,18.19,<0> ,10.8,<0> ,94.9,<0> ,8.8,<0> ,0.79,<0> ,0.67,<3> ,7.7,<0> ,47.0,<0> ,,,,
noczbwq,P,10/18/2015 15:00,1.0,1.0,,16.0,<0> ,18.24,<0> ,10.8,<0> ,94.7,<0> ,8.8,<0> ,0.74,<0> ,0.62,<3> ,7.7,<0> ,43.0,<0> ,,,,
noczbwq,P,10/18/2015 15:15,1.0,1.0,,16.1,<0> ,18.3,<0> ,10.9,<0> ,94.8,<0> ,8.7,<0> ,0.69,<0> ,0.57,<3> ,7.7,<0> ,52.0,<0> ,,,,
noczbwq,P,10/18/2015 15:30,1.0,1.0,,16.2,<0> ,18.32,<0> ,10.9,<0> ,94.8,<0> ,8.7,<0> ,0.64,<0> ,0.52,<3> ,7.7,<0> ,44.0,<0> ,,,,
noczbwq,P,10/18/2015 15:45,1.0,1.0,,16.3,<0> ,18.42,<0> ,11.0,<0> ,92.6,<0> ,8.5,<0> ,0.6,<0> ,0.48,<3> ,7.6,<0> ,43.0,<0> ,,,,
noczbwq,P,10/19/2015 14:00,1.0,1.0,,15.6,<0> ,21.72,<0> ,13.1,<0> ,98.5,<0> ,9.1,<0> ,1.2,<0> ,1.03,<3> ,7.8,<0> ,19.0,<0> ,,,,
noczbwq,P,10/19/2015 14:15,1.0,1.0,,15.6,<0> ,21.76,<0> ,13.1,<0> ,98.4,<0> ,9.0,<0> ,1.14,<0> ,0.97,<3> ,7.8,<0> ,19.0,<0> ,,,,
noczbwq,P,10/19/2015 14:30,1.0,1.0,,15.7,<0> ,21.81,<0> ,13.2,<0> ,98.3,<0> ,9.0,<0> ,1.09,<0> ,0.92,<3> ,7.8,<0> ,19.0,<0> ,,,,
noczbwq,P,10/19/2015 14:45,1.0,1.0,,15.9,<0> ,21.72,<0> ,13.1,<0> ,98.1,<0> ,9.0,<0> ,1.03,<0> ,0.86,<3> ,7.8,<0> ,18.0,<0> ,,,,
noczbwq,P,10/19/2015 15:00,1.0,1.0,,16.8,<0> ,26.18,<0> ,16.1,<0> ,90.4,<0> ,8.0,<0> ,0.98,<0> ,0.81,<3> ,7.7,<0> ,21.0,<0> ,,,,
noczbwq,P,10/19/2015 15:15,1.0,1.0,,17.5,<0> ,28.43,<0> ,17.6,<0> ,80.9,<0> ,7.0,<0> ,0.92,<0> ,0.75,<3> ,7.7,<0> ,24.0,<0> ,,,,
noczbwq,P,10/19/2015 15:30,1.0,1.0,,17.5,<0> ,28.28,<0> ,17.5,<0> ,80.1,<0> ,6.9,<0> ,0.88,<0> ,0.71,<3> ,7.7,<0> ,21.0,<0> ,,,,
noczbwq,P,10/19/2015 15:45,1.0,1.0,,17.6,<0> ,28.74,<0> ,17.8,<0> ,78.0,<0> ,6.7,<0> ,0.83,<0> ,0.66,<3> ,7.7,<0> ,22.0,<0> ,,,,
noczbwq,P,10/20/2015 14:00,1.0,1.0,,17.6,<0> ,26.7,<0> ,16.4,<0> ,89.8,<0> ,7.8,<0> ,1.24,<0> ,1.1,<3> ,7.8,<0> ,18.0,<0> ,,,,
noczbwq,P,10/20/2015 14:15,1.0,1.0,,18.1,<0> ,26.37,<0> ,16.2,<0> ,94.4,<0> ,8.1,<0> ,1.21,<0> ,1.07,<3> ,7.8,<0> ,15.0,<0> ,,,,
noczbwq,P,10/20/2015 14:30,1.0,1.0,,17.8,<0> ,26.14,<0> ,16.0,<0> ,93.6,<0> ,8.1,<0> ,1.17,<0> ,1.03,<3> ,7.8,<0> ,16.0,<0> ,,,,
noczbwq,P,10/20/2015 14:45,1.0,1.0,,17.8,<0> ,25.46,<0> ,15.6,<0> ,96.2,<0> ,8.3,<0> ,1.13,<0> ,0.99,<3> ,7.8,<0> ,19.0,<0> ,,,,
noczbwq,P,10/20/2015 15:00,1.0,1.0,,17.6,<0> ,25.47,<0> ,15.6,<0> ,94.2,<0> ,8.2,<0> ,1.08,<0> ,0.94,<3> ,7.8,<0> ,40.0,<0> ,,,,
noczbwq,P,10/20/2015 15:15,1.0,1.0,,17.6,<0> ,26.54,<0> ,16.3,<0> ,91.6,<0> ,7.9,<0> ,1.03,<0> ,0.9,<3> ,7.7,<0> ,50.0,<0> ,,,,
noczbwq,P,10/20/2015 15:30,1.0,1.0,,17.5,<0> ,26.92,<0> ,16.6,<0> ,85.1,<0> ,7.4,<0> ,0.97,<0> ,0.84,<3> ,7.7,<0> ,70.0,<0> ,,,,
noczbwq,P,10/20/2015 15:45,1.0,1.0,,17.5,<0> ,26.9,<0> ,16.5,<0> ,80.0,<0> ,6.9,<0> ,0.92,<0> ,0.79,<3> ,7.6,<0> ,109.0,<0> ,,,,
noczbwq,P,10/21/2015 14:00,1.0,1.0,,20.6,<0> ,30.37,<0> ,18.9,<0> ,90.7,<0> ,7.3,<0> ,1.17,<0> ,1.04,<3> ,7.7,<0> ,51.0,<0> ,,,,
noczbwq,P,10/21/2015 14:15,1.0,1.0,,20.6,<0> ,30.16,<0> ,18.7,<0> ,93.4,<0> ,7.5,<0> ,1.19,<0> ,1.06,<3> ,7.7,<0> ,122.0,<0> ,,,,
noczbwq,P,10/21/2015 14:30,1.0,1.0,,20.5,<0> ,30.34,<0> ,18.9,<0> ,83.9,<0> ,6.8,<0> ,1.19,<0> ,1.06,<3> ,7.7,<0> ,60.0,<0> ,,,,
noczbwq,P,10/21/2015 14:45,1.0,1.0,,20.5,<0> ,30.36,<0> ,18.9,<0> ,85.7,<0> ,6.9,<0> ,1.19,<0> ,1.06,<3> ,7.7,<0> ,30.0,<0> ,,,,
noczbwq,P,10/21/2015 15:00,1.0,1.0,,20.8,<0> ,29.84,<0> ,18.5,<0> ,94.3,<0> ,7.6,<0> ,1.17,<0> ,1.04,<3> ,7.8,<0> ,21.0,<0> ,,,,
noczbwq,P,10/21/2015 15:15,1.0,1.0,,20.9,<0> ,29.36,<0> ,18.2,<0> ,96.7,<0> ,7.8,<0> ,1.14,<0> ,1.02,<3> ,7.8,<0> ,22.0,<0> ,,,,
noczbwq,P,10/21/2015 15:30,1.0,1.0,,20.9,<0> ,28.77,<0> ,17.8,<0> ,97.6,<0> ,7.9,<0> ,1.1,<0> ,0.98,<3> ,7.8,<0> ,24.0,<0> ,,,,
noczbwq,P,10/21/2015 15:45,1.0,1.0,,20.9,<0> ,28.63,<0> ,17.7,<0> ,97.8,<0> ,7.9,<0> ,1.05,<0> ,0.93,<3> ,7.8,<0> ,26.0,<0> ,,,,
noczbwq,P,10/22/2015 14:00,1.0,1.0,,22.9,<0> ,32.42,<0> ,20.3,<0> ,98.1,<0> ,7.5,<0> ,0.89,<0> ,0.79,<3> ,7.8,<0> ,34.0,<0> ,,,,
noczbwq,P,10/22/2015 14:15,1.0,1.0,,23.1,<0> ,32.69,<0> ,20.5,<0> ,99.1,<0> ,7.6,<0> ,0.98,<0> ,0.88,<3> ,7.8,<0> ,41.0,<0> ,,,,
noczbwq,P,10/22/2015 14:30,1.0,1.0,,22.4,<0> ,32.69,<0> ,20.5,<0> ,94.8,<0> ,7.3,<0> ,1.06,<0> ,0.96,<3> ,7.8,<0> ,32.0,<0> ,,,,
noczbwq,P,10/22/2015 14:45,1.0,1.0,,22.9,<0> ,32.75,<0> ,20.5,<0> ,98.3,<0> ,7.5,<0> ,1.11,<0> ,1.01,<3> ,7.8,<0> ,30.0,<0> ,,,,
noczbwq,P,10/22/2015 15:00,1.0,1.0,,23.1,<0> ,32.62,<0> ,20.4,<0> ,97.8,<0> ,7.4,<0> ,1.15,<0> ,1.05,<3> ,7.8,<0> ,33.0,<0> ,,,,
noczbwq,P,10/22/2015 15:15,1.0,1.0,,23.2,<0> ,32.47,<0> ,20.3,<0> ,98.8,<0> ,7.5,<0> ,1.19,<0> ,1.09,<3> ,7.8,<0> ,32.0,<0> ,,,,
noczbwq,P,10/22/2015 15:30,1.0,1.0,,23.1,<0> ,32.52,<0> ,20.3,<0> ,100.9,<0> ,7.7,<0> ,1.2,<0> ,1.1,<3> ,7.8,<0> ,25.0,<0> ,,,,
noczbwq,P,10/22/2015 15:45,1.0,1.0,,22.9,<0> ,32.06,<0> ,20.0,<0> ,99.5,<0> ,7.6,<0> ,1.19,<0> ,1.1,<3> ,7.8,<0> ,31.0,<0> ,,,,
noczbwq,P,10/23/2015 14:00,1.0,1.0,,25.1,<0> ,32.29,<0> ,20.1,<0> ,117.8,<0> ,8.7,<0> ,0.39,<0> ,0.33,<3> ,7.7,<0> ,329.0,<0> ,,,,
noczbwq,P,10/23/2015 14:15,1.0,1.0,,24.3,<0> ,32.32,<0> ,20.2,<0> ,115.3,<0> ,8.6,<0> ,0.51,<0> ,0.45,<3> ,7.8,<0> ,96.0,<0> ,,,,
noczbwq,P,10/23/2015 14:30,1.0,1.0,,24.3,<0> ,32.36,<0> ,20.2,<0> ,110.9,<0> ,8.3,<0> ,0.65,<0> ,0.59,<3> ,7.8,<0> ,91.0,<0> ,,,,
noczbwq,P,10/23/2015 14:45,1.0,1.0,,24.3,<0> ,32.41,<0> ,20.2,<0> ,108.4,<0> ,8.1,<0> ,0.79,<0> ,0.73,<3> ,7.8,<0> ,100.0,<0> ,,,,
noczbwq,P,10/23/2015 15:00,1.0,1.0,,24.3,<0> ,32.4,<0> ,20.2,<0> ,106.4,<0> ,7.9,<0> ,0.92,<0> ,0.86,<3> ,7.8,<0> ,94.0,<0> ,,,,
noczbwq,P,10/23/2015 15:15,1.0,1.0,,24.2,<0> ,32.54,<0> ,20.3,<0> ,99.7,<0> ,7.4,<0> ,1.02,<0> ,0.96,<3> ,7.7,<0> ,190.0,<0> ,,,,
noczbwq,P,10/23/2015 15:30,1.0,1.0,,24.2,<0> ,32.87,<0> ,20.6,<0> ,92.9,<0> ,6.9,<0> ,1.1,<0> ,1.04,<3> ,7.7,<0> ,95.0,<0> ,,,,
noczbwq,P,10/23/2015 15:45,1.0,1.0,,24.3,<0> ,33.01,<0> ,20.7,<0> ,93.3,<0> ,6.9,<0> ,1.17,<0> ,1.11,<3> ,7.7,<0> ,86.0,<0> ,,,,
noczbwq,P,10/24/2015 14:00,1.0,1.0,,25.7,<0> ,33.24,<0> ,20.8,<0> ,88.6,<0> ,6.4,<0> ,0.13,<0> ,0.04,<3> ,7.7,<0> ,280.0,<0> ,,,,
noczbwq,P,10/24/2015 14:15,1.0,1.0,,23.1,<0> ,33.33,<0> ,20.9,<0> ,115.5,<0> ,8.8,<0> ,0.19,<0> ,0.1,<3> ,7.8,<0> ,100.0,<0> ,,,,
noczbwq,P,10/24/2015 14:30,1.0,1.0,,24.0,<0> ,35.14,<0> ,22.1,<0> ,118.0,<0> ,8.8,<0> ,0.27,<0> ,0.18,<3> ,7.9,<0> ,139.0,<0> ,,,,
noczbwq,P,10/24/2015 14:45,1.0,1.0,,23.8,<0> ,36.95,<0> ,23.4,<0> ,124.1,<0> ,9.2,<0> ,0.37,<0> ,0.28,<3> ,8.0,<0> ,97.0,<0> ,,,,
noczbwq,P,10/24/2015 15:00,1.0,1.0,,23.4,<0> ,38.09,<0> ,24.2,<0> ,121.3,<0> ,9.0,<0> ,0.49,<0> ,0.4,<3> ,8.0,<0> ,71.0,<0> ,,,,
noczbwq,P,10/24/2015 15:15,1.0,1.0,,23.5,<0> ,38.07,<0> ,24.2,<0> ,122.3,<0> ,9.1,<0> ,0.63,<0> ,0.54,<3> ,8.1,<0> ,119.0,<0> ,,,,
noczbwq,P,10/24/2015 15:30,1.0,1.0,,23.5,<0> ,37.48,<0> ,23.8,<0> ,120.5,<0> ,8.9,<0> ,0.78,<0> ,0.69,<3> ,8.0,<0> ,66.0,<0> ,,,,
noczbwq,P,10/24/2015 15:45,1.0,1.0,,23.6,<0> ,37.83,<0> ,24.0,<0> ,121.4,<0> ,9.0,<0> ,0.93,<0> ,0.84,<3> ,8.1,<0> ,69.0,<0> ,,,,
noczbwq,P,10/25/2015 14:00,1.0,1.0,,25.5,<0> ,36.6,<0> ,23.1,<0> ,89.8,<0> ,6.5,<0> ,0.06,<0> ,0.0,<3> ,7.6,<0> ,62.0,<0> ,,,,
noczbwq,P,10/25/2015 14:15,1.0,1.0,,25.8,<0> ,36.72,<0> ,23.2,<0> ,81.4,<0> ,5.8,<0> ,0.05,<-3> [SOW],,<-3> [GCR],7.5,<0> ,67.0,<0> ,,,,
noczbwq,P,10/25/2015 14:30,1.0,1.0,,25.8,<0> ,36.64,<0> ,23.1,<0> ,90.1,<0> ,6.4,<0> ,0.06,<0> ,0.0,<3> ,7.6,<0> ,66.0,<0> ,,,,
noczbwq,P,10/25/2015 14:45,1.0,1.0,,25.5,<0> ,36.63,<0> ,23.1,<0> ,97.7,<0> ,7.0,<0> ,0.09,<0> ,0.03,<3> ,7.6,<0> ,62.0,<0> ,,,,
noczbwq,P,10/25/2015 15:00,1.0,1.0,,25.1,<0> ,36.57,<0> ,23.1,<0> ,107.0,<0> ,7.7,<0> ,0.12,<0> ,0.06,<3> ,7.7,<0> ,61.0,<0> ,,,,
noczbwq,P,10/25/2015 15:15,1.0,1.0,,24.4,<0> ,36.38,<0> ,23.0,<0> ,111.8,<0> ,8.2,<0> ,0.18,<0> ,0.12,<3> ,7.7,<0> ,58.0,<0> ,,,,
noczbwq,P,10/25/2015 15:30,1.0,1.0,,24.4,<0> ,36.61,<0> ,23.1,<0> ,109.5,<0> ,8.0,<0> ,0.26,<0> ,0.2,<3> ,7.7,<0> ,61.0,<0> ,,,,
noczbwq,P,10/25/2015 15:45,1.0,1.0,,24.0,<0> ,36.92,<0> ,23.4,<0> ,112.4,<0> ,8.3,<0> ,0.36,<0> ,0.3,<3> ,7.8,<0> ,57.0,<0> ,,,,
noczbwq,P,10/26/2015 14:00,1.0,1.0,,20.0,<0> ,37.32,<0> ,23.7,<0> ,71.5,<0> ,5.7,<0> ,0.12,<0> ,0.02,<3> ,7.6,<0> ,384.0,<0> ,,,,
noczbwq,P,10/26/2015 14:15,1.0,1.0,,19.8,<0> ,37.64,<0> ,23.9,<0> ,86.0,<0> ,6.8,<0> ,0.09,<-3> [SOW],,<-3> [GCR],7.7,<0> ,510.0,<0> ,,,,
noczbwq,P,10/26/2015 14:30,1.0,1.0,,19.6,<0> ,37.81,<0> ,24.1,<0> ,86.8,<0> ,6.9,<0> ,0.09,<-3> [SOW],,<-3> [GCR],7.8,<0> ,537.0,<0> ,,,,
noczbwq,P,10/26/2015 14:45,1.0,1.0,,19.3,<0> ,37.41,<0> ,23.8,<0> ,84.6,<0> ,6.8,<0> ,0.09,<-3> [SOW],,<-3> [GCR],7.8,<0> ,381.0,<0> ,,,,
noczbwq,P,10/26/2015 15:00,1.0,1.0,,19.0,<0> ,37.25,<0> ,23.7,<0> ,85.3,<0> ,6.9,<0> ,0.09,<-3> [SOW],,<-3> [GCR],7.8,<0> ,474.0,<0> ,,,,
noczbwq,P,10/26/2015 15:15,1.0,1.0,,18.8,<0> ,36.69,<0> ,23.3,<0> ,77.5,<0> ,6.3,<0> ,0.09,<-3> [SOW],,<-3> [GCR],7.8,<0> ,413.0,<0> ,,,,
noczbwq,P,10/26/2015 15:30,1.0,1.0,,18.6,<0> ,36.75,<0> ,23.3,<0> ,83.4,<0> ,6.8,<0> ,0.09,<-3> [SOW],,<-3> [GCR],7.9,<0> ,421.0,<0> ,,,,
noczbwq,P,10/26/2015 15:45,1.0,1.0,,18.5,<0> ,36.91,<0> ,23.4,<0> ,84.9,<0> ,6.9,<0> ,0.09,<-3> [SOW],,<-3> [GCR],7.9,<0> ,447.0,<0> ,,,,
noczbwq,P,10/27/2015 14:00,1.0,1.0,,19.5,<0> ,36.61,<0> ,23.2,<0> ,87.0,<0> ,7.0,<0> ,0.32,<0> ,0.25,<3> ,7.6,<0> ,227.0,<0> ,,,,
noczbwq,P,10/27/2015 14:15,1.0,1.0,,19.7,<0> ,35.68,<0> ,22.6,<0> ,84.1,<0> ,6.7,<0> ,0.29,<0> ,0.23,<3> ,7.7,<0> ,164.0,<0> ,,,,
noczbwq,P,10/27/2015 14:30,1.0,1.0,,19.8,<0> ,34.45,<0> ,21.7,<0> ,85.6,<0> ,6.9,<0> ,0.25,<0> ,0.19,<3> ,7.6,<0> ,312.0,<0> ,,,,
noczbwq,P,10/27/2015 14:45,1.0,1.0,,20.0,<0> ,33.31,<0> ,20.9,<0> ,80.4,<0> ,6.5,<0> ,0.22,<0> ,0.16,<3> ,7.6,<0> ,529.0,<0> ,,,,
noczbwq,P,10/27/2015 15:00,1.0,1.0,,20.2,<0> ,32.72,<0> ,20.5,<0> ,78.2,<0> ,6.3,<0> ,0.19,<0> ,0.13,<3> ,7.6,<0> ,374.0,<0> ,,,,
noczbwq,P,10/27/2015 15:15,1.0,1.0,,20.2,<0> ,34.08,<0> ,21.4,<0> ,83.6,<0> ,6.7,<0> ,0.16,<0> ,0.1,<3> ,7.6,<0> ,482.0,<0> ,,,,
noczbwq,P,10/27/2015 15:30,1.0,1.0,,20.3,<0> ,32.1,<0> ,20.1,<0> ,81.2,<0> ,6.5,<0> ,0.14,<0> ,0.08,<3> ,7.6,<0> ,355.0,<0> ,,,,
noczbwq,P,10/27/2015 15:45,1.0,1.0,,20.2,<0> ,31.98,<0> ,20.0,<0> ,81.1,<0> ,6.5,<0> ,0.1,<0> ,0.04,<3> ,7.6,<0> ,721.0,<0> ,,,,
noczbwq,P,10/28/2015 14:00,1.0,1.0,,21.3,<0> ,35.95,<0> ,22.7,<0> ,68.0,<0> ,5.3,<0> ,0.38,<0> ,0.41,<3> ,7.3,<0> ,13.0,<0> ,,,,
noczbwq,P,10/28/2015 14:15,1.0,1.0,,21.3,<0> ,35.9,<0> ,22.7,<0> ,68.4,<0> ,5.3,<0> ,0.34,<0> ,0.37,<3> ,7.3,<0> ,15.0,<0> ,,,,
noczbwq,P,10/28/2015 14:30,1.0,1.0,,21.3,<0> ,35.99,<0> ,22.8,<0> ,69.1,<0> ,5.4,<0> ,0.3,<0> ,0.33,<3> ,7.4,<0> ,14.0,<0> ,,,,
noczbwq,P,10/28/2015 14:45,1.0,1.0,,21.3,<0> ,35.88,<0> ,22.7,<0> ,69.6,<0> ,5.4,<0> ,0.26,<0> ,0.29,<3> ,7.4,<0> ,13.0,<0> ,,,,
noczbwq,P,10/28/2015 15:00,1.0,1.0,,21.4,<0> ,35.82,<0> ,22.6,<0> ,69.0,<0> ,5.4,<0> ,0.22,<0> ,0.25,<3> ,7.4,<0> ,14.0,<0> ,,,,
noczbwq,P,10/28/2015 15:15,1.0,1.0,,21.4,<0> ,35.76,<0> ,22.6,<0> ,70.3,<0> ,5.5,<0> ,0.19,<0> ,0.22,<3> ,7.4,<0> ,16.0,<0> ,,,,
noczbwq,P,10/28/2015 15:30,1.0,1.0,,21.4,<0> ,35.59,<0> ,22.5,<0> ,71.9,<0> ,5.6,<0> ,0.16,<0> ,0.19,<3> ,7.4,<0> ,53.0,<0> ,,,,
noczbwq,P,10/28/2015 15:45,1.0,1.0,,21.4,<0> ,35.41,<0> ,22.4,<0> ,74.1,<0> ,5.8,<0> ,0.12,<0> ,0.15,<3> ,7.4,<0> ,60.0,<0> ,,,,
noczbwq,P,10/29/2015 14:00,1.0,1.0,,22.4,<0> ,37.09,<0> ,23.5,<0> ,78.0,<0> ,5.9,<0> ,0.49,<0> ,0.53,<3> ,7.5,<0> ,345.0,<0> ,,,,
noczbwq,P,10/29/2015 14:15,1.0,1.0,,22.6,<0> ,36.75,<0> ,23.3,<0> ,78.3,<0> ,5.9,<0> ,0.44,<0> ,0.48,<3> ,7.5,<0> ,673.0,<0> ,,,,
